node,adap_betweenness,adap_degree,betweenness,degree,random,seamless_mavg
221,0.19672131147540983,0.36059426229508196,0.3975409836065574,0.38729508196721313,0.45418032786885243,0.3904743852459016
222,0.06147540983606558,0.10151639344262295,0.10245901639344263,0.13114754098360656,0.5245081967213115,0.08350307377049185
223,0.3073770491803279,0.2783401639344263,0.3586065573770492,0.29918032786885246,0.5022131147540985,0.2753975409836066
224,0.5826639344262294,0.4138934426229508,0.42213114754098363,0.3524590163934426,0.5260450819672131,0.46631045081967215
225,0.8052459016393443,0.8268032786885247,0.8176229508196722,0.5512295081967213,0.503688524590164,0.8259528688524591
226,0.6894672131147541,0.6687090163934426,0.875,0.834016393442623,0.4982581967213115,0.6516577868852458
227,0.09426229508196722,0.04618852459016393,0.0860655737704918,0.04713114754098361,0.5063524590163935,0.058568647540983586
228,0.8124385245901641,0.8511475409836067,0.8012295081967213,0.8913934426229508,0.5027459016393443,0.8015174180327869
229,0.4774590163934426,0.5076229508196721,0.48155737704918034,0.5,0.4400204918032787,0.6266598360655738
230,0.7929098360655739,0.83875,0.9508196721311476,0.8934426229508197,0.5511475409836065,0.8202387295081968
231,0.7984426229508197,0.8311680327868853,0.7459016393442623,0.8606557377049181,0.5163319672131148,0.8278575819672132
232,0.4323770491803279,0.3969877049180328,0.514344262295082,0.5819672131147541,0.5198360655737705,0.4136659836065574
233,0.7969262295081967,0.8419467213114754,0.9528688524590164,0.9569672131147542,0.4875409836065574,0.8208524590163935
234,0.43032786885245905,0.42674180327868855,0.4795081967213115,0.43032786885245905,0.5049795081967213,0.41090983606557385
235,0.7897540983606557,0.8319262295081968,0.7581967213114754,0.6229508196721312,0.4867622950819672,0.7898729508196721
236,0.7791393442622951,0.8338524590163935,0.7540983606557378,0.8627049180327869,0.46690573770491806,0.8109026639344261
237,0.8023975409836066,0.8325819672131148,0.9549180327868853,0.9774590163934427,0.49471311475409835,0.8175092213114754
238,0.32581967213114754,0.4698770491803279,0.4180327868852459,0.3709016393442623,0.4688729508196722,0.450453893442623
239,0.7922336065573771,0.5519877049180328,0.5102459016393442,0.31352459016393447,0.5075819672131148,0.6067930327868852
240,0.2848360655737705,0.12588114754098362,0.16803278688524592,0.11065573770491804,0.5188524590163934,0.15654815573770495
241,0.08401639344262296,0.0778688524590164,0.04713114754098361,0.07581967213114754,0.46229508196721314,0.06860655737704921
242,0.8088934426229509,0.8329098360655738,0.9569672131147542,0.959016393442623,0.5282377049180328,0.8256434426229509
243,0.581639344262295,0.5858606557377048,0.6700819672131147,0.6741803278688525,0.5287704918032787,0.6032694672131148
244,0.8034836065573772,0.6153483606557377,0.6926229508196722,0.7889344262295083,0.4761065573770492,0.646219262295082
245,0.5501024590163934,0.43071721311475414,0.2377049180327869,0.7274590163934427,0.4582581967213115,0.6289200819672132
246,0.7955532786885247,0.7924180327868853,0.7807377049180328,0.7295081967213115,0.5025409836065574,0.7595819672131149
247,0.8046516393442623,0.8293647540983607,0.959016393442623,0.9610655737704918,0.5054713114754098,0.8186024590163935
248,0.5184426229508197,0.431844262295082,0.2561475409836066,0.4774590163934426,0.5464344262295083,0.466328893442623
249,0.5992827868852459,0.43170081967213114,0.42827868852459017,0.6762295081967213,0.5081762295081967,0.583860655737705
