label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid — San Francisco,adap_betweenness,,133,0.9851851851851852,0.007407407407407401,0.0,1.7434626923745965e-19,0.007407407407407401,0.0,1.7434626923745965e-19,100
US Power Grid — San Francisco,adap_betweenness,,134,0.9925925925925926,0.007407407407407401,0.0,1.7434626923745965e-19,0.0,0.0,0.0,100
US Power Grid — San Francisco,adap_betweenness,,135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100
US Power Grid — San Francisco,adap_degree,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100
US Power Grid — San Francisco,adap_degree,,1,0.0074074074074074,0.9185185185185183,0.0,1.1158161231197418e-17,0.0666666666666666,0.0,1.3947701538996772e-18,100
US Power Grid — San Francisco,adap_degree,,2,0.0148148148148148,0.7340740740740741,0.11146967956590932,0.011146967956590932,0.15696296296296292,0.08546008766719713,0.008546008766719716,100
US Power Grid — San Francisco,adap_degree,,3,0.0222222222222222,0.562962962962963,0.0,1.1158161231197418e-17,0.237037037037037,0.0,0.0,100
US Power Grid — San Francisco,adap_degree,,4,0.0296296296296296,0.47851851851851857,0.12964085248836932,0.012964085248836929,0.18518518518518512,0.07101814599127443,0.007101814599127443,100
US Power Grid — San Francisco,adap_degree,,5,0.037037037037037,0.37437037037037035,0.13302295836859193,0.013302295836859195,0.1835555555555555,0.06704866242185725,0.006704866242185725,100
US Power Grid — San Francisco,adap_degree,,6,0.0444444444444444,0.2814814814814815,0.0,5.579080615598709e-18,0.2222222222222222,0.0,2.7895403077993544e-18,100
US Power Grid — San Francisco,adap_degree,,7,0.0518518518518518,0.2222222222222222,0.0,2.7895403077993544e-18,0.17955555555555552,0.022262589598312614,0.0022262589598312614,100
US Power Grid — San Francisco,adap_degree,,8,0.0592592592592592,0.2222222222222222,0.0,2.7895403077993544e-18,0.1555555555555555,0.0,5.579080615598709e-18,100
US Power Grid — San Francisco,adap_degree,,9,0.0666666666666666,0.20488888888888887,0.02938960015178722,0.0029389600151787224,0.1555555555555555,0.0,5.579080615598709e-18,100
US Power Grid — San Francisco,adap_degree,,10,0.074074074074074,0.1862222222222222,0.0333938843974689,0.0033393884397468895,0.1555555555555555,0.0,5.579080615598709e-18,100
US Power Grid — San Francisco,adap_degree,,11,0.0814814814814814,0.17088888888888884,0.02819683897877673,0.0028196838978776727,0.1555555555555555,0.0,5.579080615598709e-18,100
US Power Grid — San Francisco,adap_degree,,12,0.0888888888888888,0.1555555555555555,0.0,5.579080615598709e-18,0.1555555555555555,0.0,5.579080615598709e-18,100
US Power Grid — San Francisco,adap_degree,,13,0.0962962962962963,0.1555555555555555,0.0,5.579080615598709e-18,0.1264444444444444,0.03060958956211216,0.0030609589562112156,100
US Power Grid — San Francisco,adap_degree,,14,0.1037037037037037,0.1472592592592592,0.01743655573930634,0.0017436555739306337,0.10496296296296291,0.029235216269693144,0.002923521626969315,100
US Power Grid — San Francisco,adap_degree,,15,0.1111111111111111,0.13711111111111107,0.02456747824055375,0.002456747824055375,0.09074074074074069,0.02732071911432331,0.002732071911432331,100
US Power Grid — San Francisco,adap_degree,,16,0.1185185185185185,0.1244444444444444,0.027515282994057363,0.002751528299405736,0.08111111111111105,0.025188595970709753,0.002518859597070976,100
US Power Grid — San Francisco,adap_degree,,17,0.1259259259259259,0.11399999999999995,0.029307924315425483,0.002930792431542548,0.07066666666666661,0.021199041092146226,0.002119904109214622,100
US Power Grid — San Francisco,adap_degree,,18,0.1333333333333333,0.10607407407407403,0.030091425629909914,0.0030091425629909913,0.06481481481481476,0.017503020837972626,0.0017503020837972626,100
US Power Grid — San Francisco,adap_degree,,19,0.1407407407407407,0.09799999999999995,0.02923142443742324,0.002923142443742324,0.05866666666666661,0.012172978374349889,0.001217297837434989,100
US Power Grid — San Francisco,adap_degree,,20,0.1481481481481481,0.08933333333333328,0.027852026967315716,0.0027852026967315714,0.054888888888888834,0.009825626328989126,0.0009825626328989125,100
