seamless_id,original_id,lat,lon
116,NLD_1336,52.509025,6.574226699999999
117,NLD_1337,52.5278636,6.0512888
118,NLD_1339,52.5597447,5.921572500000001
119,NLD_1340,52.498228100000006,6.259489199999999
120,NLD_1349,52.366378000000005,6.4624207
121,NLD_1355,52.3645995,4.833861199999999
122,NLD_1356,52.357834100000005,4.8339197
123,NLD_1365,52.372584100000005,4.8351828
124,NLD_1368,52.3794609,4.838056399999999
125,NLD_137,51.8272972,5.8224752
126,NLD_1372,52.3529095,4.9482955
127,NLD_1375,52.36005229999999,4.930103300000001
128,NLD_1384,52.5039525,4.9544121
129,NLD_1387,52.5112041,4.9670991
130,NLD_139,51.99476849999997,5.840467299999999
131,NLD_1396,52.370539099999995,4.892563900000001
132,NLD_142,51.916895800000006,5.8551096000000005
133,NLD_1420,52.3666262,4.9036061
134,NLD_1422,52.361299300000006,4.907847199999999
135,NLD_1434,52.6381884,4.740681999999999
136,NLD_1435,52.643765300000005,4.7639556
137,NLD_1438,52.78527119999999,4.8052883
138,NLD_1439,52.867646,4.811310699999999
139,NLD_1453,52.9326229,4.7641808999999995
140,NLD_1474,52.6825447,5.0332336999999985
141,NLD_1480,52.75019540000001,5.071837199999999
142,NLD_1481,52.760376699999995,5.0737630000000005
143,NLD_1484,52.77404769999998,5.1057898
144,NLD_1487,52.690467000000005,5.182510300000001
145,NLD_1491,52.6961115,5.2533431
146,NLD_1495,53.196218400000014,5.7923479
147,NLD_1501,53.08988339999999,5.822289800000001
148,NLD_1504,53.202103300000005,5.842464499999998
149,NLD_1506,53.047358300000006,5.8433715
150,NLD_1508,52.96062160000001,5.9153395
151,NLD_1511,53.218884200000005,5.9344244999999995
152,NLD_1512,52.9361531,5.9431983
153,NLD_1513,53.235089900000006,5.989697699999999
154,NLD_1516,52.8802184,6.004712400000001
155,NLD_1518,52.791213799999994,6.1164584
156,NLD_1519,53.25642660000001,6.144797400000001
157,NLD_1524,53.248286400000005,6.035483599999999
158,NLD_1525,53.325767799999994,6.862006000000001
159,NLD_1527,53.32636059999999,6.687392500000001
160,NLD_1528,53.333733900000006,6.9237352
161,NLD_1529,53.3347564,6.7473725999999985
162,NLD_1531,53.4096488,6.674839100000001
163,NLD_1532,53.413946200000005,6.7202534
164,NLD_1536,53.4212147,6.758516699999999
165,NLD_1539,53.3320112,6.907022799999998
166,NLD_154,51.9547591,5.851955500000002
167,NLD_1541,52.886632299999995,5.359448
168,NLD_1543,52.94645380000001,5.4231314
169,NLD_1544,53.1703923,5.4252094
170,NLD_1545,52.9715753,5.4558214000000005
171,NLD_1547,53.1824012,5.549851
172,NLD_1548,53.01471019999999,5.6159999
173,NLD_1553,53.040124600000006,5.662760100000001
174,NLD_1554,53.129743399999995,5.713231600000001
175,NLD_1556,53.1887582,5.728059200000001
176,NLD_1559,52.7336226,6.4727728
177,NLD_156,51.842881000000006,5.852292
178,NLD_1562,53.361054,6.5188464999999995
179,NLD_1563,53.39015020000002,6.566863700000001
180,NLD_1565,53.20457160000001,6.5856218
181,NLD_1569,53.30688899999999,6.592710800000001
182,NLD_157,51.584022399999995,4.924225900000001
183,NLD_1571,53.4009373,6.609438000000001
184,NLD_1574,53.1777182,5.6347676999999985
185,NLD_1576,53.03262009999999,5.6518894999999985
186,NLD_1580,52.9024767,5.410768200000001
187,NLD_1581,53.17461590000003,5.4114962
188,NLD_1582,53.255786400000005,6.3098856
189,NLD_159,51.83391870000001,4.9677868
190,NLD_1590,53.2481468,6.406745600000001
191,NLD_1593,53.330093000000005,6.5203056
192,NLD_1594,52.8550687,6.521237399999999
193,NLD_1596,53.29159550000001,6.5403725
194,NLD_1599,53.22986410000001,6.5562556
195,NLD_1602,53.210923699999995,6.5641028000000015
196,NLD_1608,50.771948,5.710075599999999
197,NLD_161,51.87212030000001,4.9927723
198,NLD_1611,50.83767919999999,5.717429699999999
199,NLD_1612,50.8497947,5.706074299999999
200,NLD_1614,50.8825619,5.750582800000001
201,NLD_1619,50.8964511,5.7367567
202,NLD_162,51.573665000000005,4.9934935
203,NLD_1621,50.870519400000006,5.7175500999999995
204,NLD_1633,50.816919,6.0057703999999985
205,NLD_1635,50.8590632,6.056646700000001
206,NLD_1640,50.8762291,6.0595563
207,NLD_1641,50.89011220000001,6.045602299999999
208,NLD_1643,50.896103,6.0577971999999995
209,NLD_1644,50.89644310000001,6.0202475999999985
210,NLD_165,51.5653143,5.0486762
211,NLD_1652,50.823222000000015,5.9247316
212,NLD_1653,50.83140130000001,5.9784901
213,NLD_1657,50.8329101,5.8981544
214,NLD_1660,50.8560087,5.8714103
215,NLD_1662,50.8662625,5.890166600000001
216,NLD_1666,50.8693709,5.8330237
217,NLD_1667,50.8733825,5.7964022
218,NLD_1668,50.8868243,5.929429300000001
219,NLD_1671,50.8908484,5.9751061
220,NLD_1673,50.89613570000001,5.9528939
221,NLD_1676,50.90555790000001,5.930243900000001
