node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
27966,HUN_2276,46.115556899999994,19.1594005,128,0.3328096212612279,2,8.49058112193231e-06
9617,DEU.10_1_82,51.43281610000001,6.9744912,44,0.3330769052690064,2,3.704115272067267e-05
9835,DEU.11_1_1370,49.6068805,8.1879153,24,0.3331833966107973,2,0.0002259303357689
48232,SWE.15_1_150,59.3177717,18.049211699999997,132,0.3331968237799795,2,1.8518198101498484e-05
16728,DEU.9_1_870,51.660994,9.737912700000004,43,0.3333259561070469,2,6.663072107561568e-05
27458,HUN_1323,47.387920900000005,18.974371100000003,78,0.3334559774053153,2,7.429698825161124e-05
31583,ITA.6_1_95,44.95920889999999,10.6964703,80,0.3334662098342439,2,0.0002507223691409
711,AUT_2390,46.5229945,14.304321599999998,75,0.3334939253634595,2,3.704115272067267e-05
9925,DEU.11_1_3,49.221222199999985,7.7006687,24,0.3335800629687934,2,0.0003236981328939
34583,POL.12_1_98,50.1756428,18.472966,95,0.3337850541716826,2,8.185632820144153e-05
12730,DEU.1_1_3681,48.8466944,9.157127999999998,31,0.3338623576257061,2,3.704115272067267e-05
12379,DEU.1_1_2586,49.486870399999994,8.493390799999998,24,0.3340029724974535,2,4.328187518437808e-06
16185,DEU.9_1_1051,52.89667500000001,10.134095299999997,43,0.3343649874988425,2,6.433850073587394e-05
34764,POL.14_1_3,54.33973019999999,19.5782177,97,0.3344456616353367,2,3.502372114012309e-05
53255,UKR.8_1_221,50.13483230000001,35.4221824,152,0.3346138253541994,2,3.704115272067267e-05
8475,CZE_946,49.37809669999999,17.4539005,18,0.3349737105287526,2,4.367864720300941e-05
53268,UKR.8_1_242,49.9550652,36.0350819,141,0.33497427539587,2,2.440711593689569e-05
23266,FRA.8_1_542,48.88480869999999,2.2599720000000003,61,0.3354769237892397,2,1.967779968437286e-05
16641,DEU.9_1_701,52.547670700000005,8.6750197,43,0.3354826650615797,2,3.704115272067267e-05
26433,GBR.4_1_51,51.4938863,-3.2338039000000003,63,0.3358107602555792,2,1.5747961045006598e-06
31338,ITA.6_1_101,44.7553117,10.212301499999995,80,0.3358518659135104,2,1.6684043243927158e-05
41557,RUS.38_1_743,59.62440900000001,30.4867696,116,0.3360791462172423,2,2.9908686233593048e-05
33245,NLD_607,52.0719618,4.4949107999999995,91,0.3362048615612557,2,2.86838817259154e-05
27463,HUN_1342,47.398261100000006,18.9723339,78,0.3362728122974349,2,7.429698825161124e-05
15212,DEU.6_1_298,53.58195200000001,10.067826800000002,27,0.3362918140568571,2,0.0003082927118551
