original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
FRA.8_1_343,48.93495313195783,2.266288242875147,0.5384901894865525,0.5393120437956205,230.0,237.0,0.2596723716381418,0.6301277372262774,False
FRA.8_1_344,48.94487819999999,2.3017561,0.3896236208740831,0.388559306569343,160.0,164.0,0.4713892878973105,0.1727554744525547,False
FRA.8_1_345,49.0125986,2.4123878999999997,0.2170173823349632,0.2234653284671532,86.0,83.0,0.2904571363080684,0.2414963503649635,False
FRA.8_1_355,49.1418139,2.2619833,0.659863363386308,0.6430437956204379,355.0,351.0,0.5943511613691931,0.6567335766423357,False
FRA.8_1_36,48.5479798,2.4871323999999997,0.4240989035757946,0.2507363138686131,184.0,91.0,0.2271929248166259,0.4375547445255474,False
FRA.8_1_360,48.68647045,2.234576494004526,0.6728112507640585,0.6634178832116788,378.0,386.0,0.7332676497555012,0.6454744525547446,False
FRA.8_1_361,48.69218359999999,2.2404304,0.3575229217603911,0.3379343065693431,137.0,125.0,0.4949624083129584,0.2625364963503649,False
FRA.8_1_362,48.7112728,2.2622917,0.1634328201405868,0.172397810218978,66.0,62.0,0.2250897768948655,0.1387226277372262,False
FRA.8_1_37,48.5619461,2.5286071999999993,0.230540078698044,0.4802308394160584,90.0,200.0,0.3831883404645476,0.4553467153284671,False
FRA.8_1_370,48.75481517556671,1.9431007547833583,0.3478280294926651,0.3888485401459854,130.0,165.0,0.3299144254278728,0.4679744525547445,False
FRA.8_1_371,48.7584885,1.936485999999996,0.6831657090464546,0.6326514598540146,389.0,327.0,0.4480523380195598,0.6481934306569342,False
FRA.8_1_372,48.78153499999999,1.820696388859423,0.6951261040647921,0.7100894160583943,411.0,512.0,0.7238022616136919,0.6425364963503649,False
FRA.8_1_373,48.80638389999999,1.9430999399081768,0.2955807457212714,0.5602016423357663,100.0,272.0,0.4555735788508557,0.6330839416058394,False
FRA.8_1_38,48.56018949999999,2.4709543999999997,0.7058111055929096,0.6879306569343066,425.0,419.0,0.7281165189486551,0.6201277372262773,False
FRA.8_1_382,48.9717692,1.9099684,0.411453365678484,0.3606587591240876,178.0,133.0,0.5674837255501223,0.2620437956204379,False
FRA.8_1_383,48.9863893,1.8718622,0.7198511728300733,0.6974872262773723,476.0,437.0,0.7122674205378973,0.6511131386861314,False
FRA.8_1_384,49.04988184999999,2.1478533896180982,0.7166828736246943,0.7029288321167882,455.0,450.0,0.750984260391198,0.6304562043795621,False
FRA.8_1_385,49.006876799999986,2.4074712000000003,0.6970391159841075,0.6778923357664234,414.0,406.0,0.4765572279951099,0.6195437956204379,False
FRA.8_1_387,48.88038946088526,2.602287922920874,0.3864050771699266,0.3693576642335766,153.0,140.0,0.5142506112469437,0.3906021897810219,False
FRA.8_1_388,49.063904,2.1735258,0.5619260009168704,0.5630748175182482,252.0,280.0,0.6269185513447433,0.6348175182481751,False
FRA.8_1_389,48.89163479999999,2.6316685000000004,0.3958411101772616,0.4014215328467153,167.0,175.0,0.2763117359413202,0.09,False
FRA.8_1_39,48.5519741,2.2856121999999996,0.5861454309290952,0.577235401459854,302.0,298.0,0.6080045079462102,0.6503832116788322,False
FRA.8_1_390,49.0075134,2.1381854,0.717357697891198,0.6957399635036496,461.0,435.0,0.6897151589242053,0.6733211678832117,False
FRA.8_1_391,48.988033300000005,2.5446861,0.7063799511002445,0.675786496350365,427.0,402.0,0.7131435666259168,0.605,False
FRA.8_1_392,49.013485,2.4110177,0.5403923326711492,0.5136514598540145,231.0,218.0,0.6595347646699267,0.6487408759124087,False
