label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid,adap_betweenness,,9660,0.1344355377421509,0.0007762747717657039,5.0761989121382006e-05,5.076198912138198e-06,0.000727566243598267,3.663802574725577e-05,3.6638025747255805e-06,100
US Power Grid,adap_betweenness,,9730,0.1354097083054999,0.000755956357158716,4.7302796550041986e-05,4.7302796550042e-06,0.000716432865731425,3.5021865988286854e-05,3.5021865988286854e-06,100
US Power Grid,adap_betweenness,,9800,0.1363838788688488,0.0007444054776218661,4.477949372521255e-05,4.477949372521253e-06,0.0007066911600979339,3.42937046217643e-05,3.4293704621764314e-06,100
US Power Grid,adap_betweenness,,9870,0.1373580494321977,0.000729375417501628,4.5584843611493754e-05,4.558484361149377e-06,0.0006952794477844159,3.6253696410159615e-05,3.62536964101596e-06,100
US Power Grid,adap_betweenness,,9940,0.1383322199955466,0.0007208862168781569,4.7224980868031885e-05,4.722498086803188e-06,0.000684424404364242,3.568040622547444e-05,3.5680406225474448e-06,100
US Power Grid,adap_betweenness,,10010,0.1393063905588955,0.000709196170117969,4.972392620208737e-05,4.9723926202087385e-06,0.0006725951903807121,3.4206599022554234e-05,3.4206599022554246e-06,100
US Power Grid,adap_betweenness,,10080,0.1402805611222445,0.000695696949454421,5.052693528229413e-05,5.052693528229413e-06,0.0006610443108438641,3.791953775002199e-05,3.7919537750021997e-06,100
US Power Grid,adap_betweenness,,10150,0.1412547316855934,0.000685537742150923,4.994768087839945e-05,4.994768087839947e-06,0.000650606769093696,3.4960086408631515e-05,3.4960086408631516e-06,100
US Power Grid,adap_betweenness,,10220,0.1422289022489423,0.0006730126920507219,4.7246517176706023e-05,4.724651717670603e-06,0.000632932531730085,3.1054547500339524e-05,3.105454750033952e-06,100
US Power Grid,adap_betweenness,,10290,0.1432030728122912,0.000664523491427252,5.067693944488796e-05,5.067693944488795e-06,0.000624860832776618,3.3480865479420144e-05,3.3480865479420122e-06,100
US Power Grid,adap_betweenness,,10360,0.1441772433756401,0.000654364284123755,4.8289221701454576e-05,4.828922170145459e-06,0.000616789133823153,3.164116998153207e-05,3.164116998153206e-06,100
US Power Grid,adap_betweenness,,10430,0.1451514139389891,0.0006464317523936269,4.914834321517795e-05,4.914834321517793e-06,0.000607047428189662,3.248921648675516e-05,3.2489216486755144e-06,100
US Power Grid,adap_betweenness,,10500,0.146125584502338,0.000640308394566863,4.794424127233959e-05,4.794424127233958e-06,0.0005993932309062,3.251780569070415e-05,3.251780569070413e-06,100
