label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_betweenness,,5200,0.0397310513447432,0.01627483190709042,0.0018869199141113423,0.0001886919914111342,0.014667099633251784,0.0013456667470982228,0.00013456667470982227,100
EU Power Grid,adap_betweenness,,5330,0.0407243276283618,0.015252368581907044,0.0017484207700170804,0.00017484207700170805,0.013844590464547623,0.0012110961136314706,0.00012110961136314702,100
EU Power Grid,adap_betweenness,,5460,0.0417176039119804,0.014212561124694323,0.0017272574763774887,0.0001727257476377489,0.012785987163814133,0.0013586468053989852,0.00013586468053989855,100
EU Power Grid,adap_betweenness,,5590,0.042710880195599,0.0132037744498777,0.0016043585347013645,0.00016043585347013647,0.011960803789731002,0.0011764936230457567,0.00011764936230457568,100
EU Power Grid,adap_betweenness,,5720,0.0437041564792176,0.012386690097799464,0.0014180453941729334,0.00014180453941729332,0.01130424816625912,0.0011229683099432714,0.00011229683099432714,100
EU Power Grid,adap_betweenness,,5850,0.0446974327628361,0.01160620415647917,0.0014402819753269232,0.00014402819753269228,0.010566625916870367,0.0010854012579775128,0.00010854012579775126,100
EU Power Grid,adap_betweenness,,5980,0.0456907090464547,0.011015281173594082,0.0013703030802893602,0.00013703030802893597,0.009924358190708995,0.001077277306616399,0.00010772773066163987,100
EU Power Grid,adap_betweenness,,6110,0.0466839853300733,0.009966152200488944,0.001314504252434717,0.00013145042524347167,0.00920522616136914,0.0010540528269707495,0.00010540528269707492,100
EU Power Grid,adap_betweenness,,6240,0.0476772616136919,0.009433297677261561,0.0012258324016186511,0.0001225832401618651,0.008611781784841023,0.0009126066596660654,9.126066596660657e-05,100
EU Power Grid,adap_betweenness,,6370,0.0486705378973105,0.008888523838630757,0.0010226255636891864,0.00010226255636891862,0.008089624083129536,0.0008181551861277063,8.181551861277069e-05,100
EU Power Grid,adap_betweenness,,6500,0.049663814180929,0.008344590464547627,0.0009625467159283228,9.625467159283225e-05,0.007720048899755452,0.0007953657390315922,7.953657390315924e-05,100
EU Power Grid,adap_betweenness,,6630,0.0506570904645476,0.007825106968215112,0.000794973720956689,7.949737209566891e-05,0.00726375305623467,0.0006246191849677738,6.24619184967774e-05,100
EU Power Grid,adap_betweenness,,6760,0.0516503667481662,0.007371638141809237,0.000767801887583601,7.67801887583601e-05,0.006891427261613641,0.0005905509809120868,5.905509809120866e-05,100
EU Power Grid,adap_betweenness,,6890,0.0526436430317848,0.007018031784841025,0.0006505928988239596,6.505928988239596e-05,0.006496485330073299,0.0005923518237989442,5.923518237989443e-05,100
EU Power Grid,adap_betweenness,,7020,0.0536369193154034,0.006735712102689435,0.0007096999804729611,7.096999804729613e-05,0.006207441931540294,0.0005264973176059081,5.2649731760590785e-05,100
EU Power Grid,adap_betweenness,,7150,0.054630195599022,0.006434749388753007,0.0007172862753968579,7.172862753968579e-05,0.005903040953545181,0.00047840363622676145,4.784036362267617e-05,100
EU Power Grid,adap_betweenness,,7280,0.0556234718826405,0.006039272616136872,0.0006863963952706596,6.863963952706595e-05,0.005552720048899706,0.0004485655040251815,4.485655040251814e-05,100
EU Power Grid,adap_betweenness,,7410,0.0566167481662591,0.005748471882640537,0.0005533078801068691,5.5330788010686916e-05,0.005309825794620975,0.00044546251920845594,4.4546251920845584e-05,100
EU Power Grid,adap_betweenness,,7540,0.0576100244498777,0.005438340464547626,0.0005323101159481155,5.323101159481155e-05,0.004985635696821465,0.00041583962994726995,4.1583962994726995e-05,100
EU Power Grid,adap_betweenness,,7670,0.0586033007334963,0.005176344743276231,0.0005552377248448685,5.5523772484486836e-05,0.004744193154034182,0.0004266523746890345,4.266523746890344e-05,100
EU Power Grid,adap_betweenness,,7800,0.0595965770171149,0.004911292787286015,0.0005688930721257311,5.6889307212573106e-05,0.004541182762836133,0.0004180613069729215,4.180613069729215e-05,100
EU Power Grid,adap_betweenness,,7930,0.0605898533007334,0.004640968826405821,0.0005489151261420934,5.489151261420934e-05,0.004230745721271336,0.0003767354426247062,3.767354426247061e-05,100
EU Power Grid,adap_betweenness,,8060,0.061583129584352,0.004417252444987727,0.00048193380723635673,4.819338072363569e-05,0.004047142420537843,0.0003383428462753518,3.38342846275352e-05,100
EU Power Grid,adap_betweenness,,8190,0.0625764058679706,0.004197891198043967,0.0004348015856485366,4.3480158564853654e-05,0.003845889364303128,0.00032399592677968966,3.239959267796897e-05,100
EU Power Grid,adap_betweenness,,8320,0.0635696821515892,0.003984642420537848,0.00042385105093871694,4.238510509387169e-05,0.0036685513447432313,0.00031426861859021137,3.142686185902113e-05,100
EU Power Grid,adap_betweenness,,8450,0.0645629584352078,0.00379836491442538,0.0003953355788238301,3.953355788238301e-05,0.0035094743276283106,0.00029919621999867504,2.9919621999867508e-05,100
EU Power Grid,adap_betweenness,,8580,0.0655562347188264,0.0036074266503666966,0.0003715150954506693,3.7151509545066924e-05,0.003338172371638089,0.00024707905463637744,2.470790546363775e-05,100
EU Power Grid,adap_betweenness,,8710,0.0665495110024449,0.003451023838630759,0.0003318287164097555,3.318287164097555e-05,0.003219284841075744,0.00022439529264679778,2.2439529264679785e-05,100
