node,adap_betweenness
990,0.7134834963325183
991,0.32753766809290946
992,0.6994670690709046
993,0.05929622555012224
994,0.4342755195599022
995,0.7048419926650367
996,0.48300091687041563
997,0.000514593520782396
998,0.7280730440097799
999,0.7240038202933984
1000,0.7201288966992665
1001,0.7191830684596576
1002,0.578250152811736
1003,0.7296515128361857
1004,0.16948907396088017
1005,0.33293872249388745
1006,0.7112882029339852
1007,0.7181281326405867
1008,0.7228186888753055
1009,0.6904219132029339
1010,0.28047539731051346
1011,0.10103285452322738
1012,0.261898380195599
1013,0.4110347646699266
1014,0.2469837255501222
1015,0.1478049358190709
1016,0.21611361552567235
1017,0.19417007946210266
1018,0.42971126222493883
1019,0.40560628056234715
1020,0.7413658312958435
1021,0.3595961185819071
1022,0.7379254278728605
1023,0.7257584046454767
1024,0.7282134015892421
1025,0.1894890739608802
1026,0.7179929706601467
1027,0.23612950794621027
1028,0.2927349480440098
1029,0.7133286216381417
1030,0.31090372860635695
1031,0.2767102689486552
1032,0.4305197891198044
1033,0.4840400366748166
1034,0.7096565556234719
1035,0.3060538661369193
1036,0.45372639058679703
1037,0.39935673899755497
1038,0.21018261002444985
1039,0.4247489303178484
1040,0.003199419315403423
1041,0.23284436124694374
1042,0.13651711491442542
1043,0.05785322432762836
1044,0.06950840464547677
1045,0.5721185819070904
1046,0.45714692848410754
1047,0.38886476161369193
1048,0.34373571210268944
1049,0.2748620874083129
1050,0.6978468826405867
1051,0.6736768031784841
1052,0.1837033160146699
1053,0.18523922677261612
1054,0.6752799511002444
1055,0.6760274297066015
1056,0.6627477842298287
1057,0.09697998166259168
1058,0.3431481509779951
1059,0.517174281784841
1060,0.5313863080684595
1061,0.6087692542787285
1062,0.6249323808068459
1063,0.7026837561124694
1064,0.16172302872860636
1065,0.7411803942542787
1066,0.25473533007334964
1067,0.15186338630806845
1068,0.2171832212713936
1069,0.23927735330073346
1070,0.7097702475550122
1071,0.7533298441320293
1072,0.7016299663814181
1073,0.7019269559902199
1074,0.6032484718826405
1075,0.7526722188264059
1076,0.28431127750611246
1077,0.732223716381418
1078,0.7083700336185819
1079,0.26960971882640583
1080,0.7290984871638141
1081,0.5609187805623471
1082,0.018442772004889973
1083,0.7361756570904645
1084,0.5156301191931539
1085,0.3469476619804401
1086,0.0315606662591687
1087,0.5379701253056234
1088,0.013284229828850856
1089,0.7560819834963324
1090,0.2651534229828851
1091,0.43107503056234714
1092,0.5117306693154033
1093,0.04052704767726161
1094,0.23496080378973103
1095,0.3650132946210269
1096,0.4921267573349633
1097,0.37598418398533
1098,0.4944837255501222
1099,0.1493212866748166
1100,0.5655481356968215
1101,0.44083129584352077
1102,0.7467414425427873
1103,0.39221187347188263
1104,0.04759581295843521
1105,0.7461831448655256
1106,0.7173312958435207
1107,0.4323380195599022
1108,0.46711881112469433
1109,0.117625
1110,0.7361136155256723
1111,0.23404920537897309
1112,0.5610764822738386
1113,0.5900912286063569
1114,0.31969170232273836
1115,0.655760009168704
1116,0.2677415953545232
1117,0.5116320293398532
1118,0.6972467909535452
1119,0.7057163814180929
1120,0.3143666717603911
1121,0.7187846118581906
1122,0.6833108190709046
1123,0.22942695599022003
1124,0.4113162438875305
1125,0.20036598410757944
1126,0.7279474327628361
1127,0.40169598105134474
1128,0.3543044009779951
1129,0.12880608190709045
1130,0.2637144712713936
1131,0.6438649144254278
1132,0.16467558068459656
1133,0.5292152353300733
1134,0.2654898380195599
1135,0.6436696974327628
1136,0.08520652506112468
1137,0.40219980134474326
1138,0.7133014211491442
1139,0.15240754889975547
1140,0.34289967909535446
1141,0.3541577781173594
1142,0.7459565250611245
1143,0.5735148991442542
1144,0.7247322738386308
1145,0.34023242665036674
1146,0.3358882946210269
1147,0.21600985635696818
1148,0.1217999694376528
1149,0.7215041259168704
1150,0.4429844896088019
1151,0.2939241289731051
1152,0.7264944223716381
1153,0.2592534382640586
1154,0.7451054400977994
1155,0.3625816778728606
1156,0.26548311430317845
1157,0.4993685055012224
1158,0.3354281784841075
1159,0.7094329920537896
1160,0.7187673441320293
1161,0.3512700183374083
1162,0.5754113691931539
1163,0.7273730898533006
1164,0.6309754737163814
1165,0.18243727078239608
1166,0.6704229828850856
1167,0.7374296301955989
1168,0.7426827628361858
1169,0.6077412897310512
1170,0.22452360941320293
1171,0.4871903270171149
1172,0.1395942084352078
1173,0.2048647616136919
1174,0.7114281784841076
1175,0.7453946363080683
1176,0.0006847493887530562
1177,0.0987010238386308
1178,0.7242384627139363
1179,0.15674052567237162
1180,0.365986781784841
1181,0.4883111246943765
1182,0.3842922524449877
1183,0.7255572279951099
1184,0.2177730745721271
1185,0.22108488691931538
1186,0.27267871332518334
1187,0.0004595812958435207
1188,0.7504728759168704
1189,0.0004590464547677261
1190,0.7265445446210268
1191,0.11188607885085573
1192,0.2554491900977995
1193,0.2593553636919315
1194,0.4711881112469437
1195,0.3104048746943765
1196,0.6497898074572127
1197,0.15585719743276283
1198,0.667523303789731
1199,0.32606104828850857
1200,0.27672516809290953
1201,0.4502496179706601
1202,0.20285085574572123
1203,0.4084247402200488
1204,0.39252597799511
1205,0.22747516809290952
1206,0.3180642573349633
1207,0.6994362011002445
1208,0.18258496332518337
1209,0.7152160757946209
1210,0.1409044162591687
1211,0.2003215922982885
1212,0.42823960880195594
1213,0.6856651130806846
1214,0.4538137988997555
1215,0.4684019712713936
1216,0.5944886919315402
1217,0.22082327322738382
1218,0.3468556693154034
1219,0.35322081295843516
1220,0.35017863691931533
1221,0.43496240831295835
1222,0.5558531479217603
1223,0.7165097035452321
1224,0.06637912591687041
1225,0.46295400366748163
1226,0.5163704156479217
