label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
EU Power Grid,adap_betweenness,,29,0.009953184534462166,0.004146183865490531,0.007105633853236226,0.013154557433901762,0.01763745502414764,0.02368480483371912,0.3559214547677261,0.0049663814180929
EU Power Grid,adap_betweenness,,30,0.010760714813790052,0.004213856883682982,0.007170060834435113,0.013725084683330625,0.018717374904860952,0.025739693960198897,0.3562423594132029,0.0059596577017114
EU Power Grid,adap_betweenness,,31,0.010104960342739113,0.004200477100003119,0.006181690851511323,0.01413637850223315,0.0180186156009251,0.026332130244110654,0.3572585574572127,0.0049663814180929
EU Power Grid,adap_betweenness,,32,0.010504965902713782,0.00374291581932122,0.0080459422846015,0.012595123777827682,0.01938469298774087,0.027080422633601074,0.3659993887530562,0.0059596577017114
EU Power Grid,adap_betweenness,,33,0.010907816542131885,0.004596702355897398,0.007081236393231483,0.013580595504607605,0.01978698931228411,0.025661885284778196,0.4179248166259168,0.0059596577017114
EU Power Grid,adap_betweenness,,34,0.011019408339765821,0.004636014482648186,0.00841527090141575,0.014538908386005547,0.019504726327670776,0.02800391970399467,0.3573273227383863,0.0049663814180929
EU Power Grid,adap_betweenness,,35,0.010372549302801059,0.004182801821392585,0.006201166928208109,0.012747341588012662,0.017693096841533255,0.024069953079908994,0.3684672982885085,0.0059596577017114
EU Power Grid,adap_betweenness,,36,0.010065482128966324,0.004369701386159344,0.00640519665898772,0.012500735423824046,0.018123685094733857,0.024739056366277625,0.3694911369193153,0.0049663814180929
EU Power Grid,adap_betweenness,,37,0.009975496822618028,0.004196857045088034,0.006692676497554933,0.012681073123019705,0.018565534404470767,0.02465340209131363,0.4181311124694376,0.0049663814180929
EU Power Grid,adap_betweenness,,38,0.01138031251961514,0.0047353041649417634,0.008570204739784263,0.014523960116373606,0.019156542365914554,0.025779805269755342,0.3488004278728606,0.0059596577017114
EU Power Grid,adap_betweenness,,39,0.011060541877794636,0.00474239249049875,0.005917529435710676,0.015404553969660745,0.018568346313897505,0.026629525494835014,0.4377750611246943,0.0059596577017114
